thermal_demand_MW,electricity_price_Euro_Per_MWh,co2_price,gas_price_Euro_Per_MWh,biomass_Euro_Per_MWh
2.96577825,13.03,64,36.211,20
2.98321957,9.78,64,36.211,20
2.8845697,8.67,64,36.211,20
2.76416679,8.13,63.91,35.413,20
2.72937966,8.73,63.91,35.413,20
2.72565438,9.61,63.91,35.413,20
2.69104534,11.2,63.91,35.413,20
2.72768898,15.92,63.91,35.413,20
2.82643157,16.93,63.91,35.413,20
2.8586483,20.49,63.91,35.413,20
2.84082695,25.17,63.91,35.413,20
2.76368715,24.48,63.91,35.413,20
2.69507937,19.94,63.91,35.413,20
2.61221733,19.32,63.91,35.413,20
2.62087027,19.25,63.91,35.413,20
2.46464379,19,63.91,35.413,20
2.32326681,19.35,63.91,35.413,20
2.38632309,19.35,63.91,35.413,20
2.32107448,20.79,63.91,35.413,20
2.41772085,25.22,63.91,35.413,20
2.54204292,25.18,63.91,35.413,20
2.7863222,24.87,63.91,35.413,20
2.68037324,19.24,63.91,35.413,20
2.73881919,17.18,63.91,35.413,20
2.77426556,16.38,63.91,35.413,20
2.8665688,13.01,63.91,35.413,20
2.94793039,10.06,63.91,35.413,20
2.97328876,8.35,63.55,37.319,20
3.00925822,6.8,63.55,37.319,20
3.03393733,5.97,63.55,37.319,20
3.09943834,5.77,63.55,37.319,20
3.26613159,9.94,63.55,37.319,20
3.11598304,15.64,63.55,37.319,20
2.91405933,17.5,63.55,37.319,20
2.82527082,17.67,63.55,37.319,20
2.63827781,16.55,63.55,37.319,20
2.44116776,13.44,63.55,37.319,20
2.3158291,8.55,63.55,37.319,20
2.18525387,6.95,63.55,37.319,20
2.13012786,6.91,63.55,37.319,20
2.09828525,5.57,63.55,37.319,20
2.08729896,5.4,63.55,37.319,20
2.10873917,5.75,63.55,37.319,20
2.22096916,5.76,63.55,37.319,20
2.7175765,6.2,63.55,37.319,20
3.10395413,5.15,63.55,37.319,20
2.83098675,3.02,63.55,37.319,20
2.6313823,0.01,63.55,37.319,20
2.71922999,-0.05,63.55,37.319,20
2.75120703,-0.8,63.55,37.319,20
2.79761012,-1.21,63.55,37.319,20
2.76025989,-1.77,63.88,37.89,20
2.69782386,-1.77,63.88,37.89,20
2.68815213,-1.04,63.88,37.89,20
2.75116093,-0.59,63.88,37.89,20
2.79803904,2.58,63.88,37.89,20
2.81077718,4.82,63.88,37.89,20
2.74578674,16.2,63.88,37.89,20
2.57405873,17.11,63.88,37.89,20
2.43332798,17.18,63.88,37.89,20
2.24818671,16.92,63.88,37.89,20
2.21554317,16.56,63.88,37.89,20
2.26078075,13.48,63.88,37.89,20
2.28592845,12.08,63.88,37.89,20
2.30782839,12.68,63.88,37.89,20
2.31746354,16.98,63.88,37.89,20
2.37768955,19.6,63.88,37.89,20
2.51922312,21.15,63.88,37.89,20
2.6480228,18.05,63.88,37.89,20
2.99157901,17.89,63.88,37.89,20
2.9033091,17.6,63.88,37.89,20
2.88371194,17.04,63.88,37.89,20
2.8226008,14.83,63.88,37.89,20
2.78467188,13.02,63.88,37.89,20
2.74137331,5.39,63.88,37.89,20
2.67124213,3.23,65.45,38.114,20
2.67812691,0.67,65.45,38.114,20
2.71203849,0,65.45,38.114,20
2.68258608,-0.2,65.45,38.114,20
2.55607086,-0.03,65.45,38.114,20
2.65920184,4.18,65.45,38.114,20
2.7455417,11.43,65.45,38.114,20
2.68792084,14.28,65.45,38.114,20
2.53711904,9.5,65.45,38.114,20
2.45861425,8.35,65.45,38.114,20
2.43626041,6,65.45,38.114,20
2.47905598,6.27,65.45,38.114,20
2.39607537,4.92,65.45,38.114,20
2.36203693,4.06,65.45,38.114,20
2.37399233,4.75,65.45,38.114,20
2.47722681,5.01,65.45,38.114,20
2.58388659,14.07,65.45,38.114,20
2.73122587,13.43,65.45,38.114,20
2.90572077,12.13,65.45,38.114,20
2.75793267,8.74,65.45,38.114,20
2.6740427,5.01,65.45,38.114,20
2.54287551,4.92,65.45,38.114,20
2.47386522,3.71,65.45,38.114,20
2.41920924,2.9,65.45,38.114,20
2.46377546,3.03,65.45,38.114,20
2.42077574,3.29,65.45,38.114,20
2.45439648,3.16,65.45,38.114,20
2.49388099,3.27,65.45,38.114,20
2.5912003,4.15,65.45,38.114,20
2.60995526,5.15,65.45,38.114,20
2.64906606,9.1,65.45,38.114,20
2.75260455,14.51,65.45,38.114,20
2.69177085,15.99,65.45,38.114,20
2.55049288,9.75,65.45,38.114,20
2.45762984,4.19,65.45,38.114,20
2.51408685,4.17,65.45,38.114,20
2.37656343,3.62,65.45,38.114,20
2.34629593,3.39,65.45,38.114,20
2.44043899,3.29,65.45,38.114,20
2.50776446,6.59,65.45,38.114,20
2.61415821,10.09,65.45,38.114,20
2.79531254,10.86,65.45,38.114,20
3.02688398,8.07,65.45,38.114,20
2.87037051,5.36,65.45,38.114,20
2.84248816,4.23,65.45,38.114,20
2.78569907,3.69,65.45,38.114,20
2.71736737,3.76,65.45,38.114,20
2.75410977,3.89,65.45,38.114,20
2.68633176,3.13,65.45,38.114,20
2.62946281,2.45,65.45,38.114,20
2.61385269,1.55,65.45,38.114,20
2.61320028,1.51,65.45,38.114,20
2.66150519,2.27,65.45,38.114,20
2.65260966,2.69,65.45,38.114,20
2.72834331,3.63,65.45,38.114,20
2.74699647,4.44,65.45,38.114,20
2.66821667,4.91,65.45,38.114,20
2.63779182,1.33,65.45,38.114,20
2.64647143,0,65.45,38.114,20
2.79283781,-0.01,65.45,38.114,20
2.86689651,-0.49,65.45,38.114,20
2.86516665,-0.44,65.45,38.114,20
2.840057,0,65.45,38.114,20
2.98563882,5.19,65.45,38.114,20
3.09170503,10.92,65.45,38.114,20
3.04591113,17.05,65.45,38.114,20
3.10085857,26.72,65.45,38.114,20
3.01921228,21.35,65.45,38.114,20
2.94737512,11.34,65.45,38.114,20
2.87768342,10.1,65.45,38.114,20
2.76527588,10.81,65.45,38.114,20
2.74480644,14.94,65.45,38.114,20
2.6831788,11.36,65.69,39.044,20
2.69032882,8.4,65.69,39.044,20
2.65850498,5.53,65.69,39.044,20
2.66521852,9.02,65.69,39.044,20
2.75004079,16.98,65.69,39.044,20
2.88040298,33.67,65.69,39.044,20
2.92367547,50.33,65.69,39.044,20
2.89379256,51.62,65.69,39.044,20
2.69820059,44.23,65.69,39.044,20
2.53614632,34.63,65.69,39.044,20
2.43642933,20.91,65.69,39.044,20
2.54305195,16.33,65.69,39.044,20
2.52736844,13.72,65.69,39.044,20
2.3906695,12.73,65.69,39.044,20
2.47083182,16.86,65.69,39.044,20
2.48432275,22.65,65.69,39.044,20
2.59424082,29.38,65.69,39.044,20
2.71271977,31.75,65.69,39.044,20
2.85106192,31.67,65.69,39.044,20
2.68863672,9.41,65.69,39.044,20
2.68350217,4.19,65.69,39.044,20
2.53242866,2.03,65.69,39.044,20
2.43974575,0,65.69,39.044,20
2.42983212,0.59,65.69,39.044,20
2.31095429,0.06,63.19,39.273,20
2.45154258,0.05,63.19,39.273,20
2.35701306,0.02,63.19,39.273,20
2.35058418,0.08,63.19,39.273,20
2.36549965,3.27,63.19,39.273,20
2.46732048,7.62,63.19,39.273,20
2.49008244,24,63.19,39.273,20
2.48632074,39.49,63.19,39.273,20
2.34220198,39.81,63.19,39.273,20
2.31987532,37.02,63.19,39.273,20
2.34859211,33.55,63.19,39.273,20
2.41018093,30.22,63.19,39.273,20
2.34904277,29.16,63.19,39.273,20
2.37840997,33.79,63.19,39.273,20
2.4461091,38.34,63.19,39.273,20
2.44329768,41.7,63.19,39.273,20
2.49323538,47.43,63.19,39.273,20
2.60613261,50,63.19,39.273,20
2.80801818,51.56,63.19,39.273,20
2.76027397,45.14,63.19,39.273,20
2.91540817,42.47,63.19,39.273,20
2.90449648,39.7,63.19,39.273,20
2.72266923,34.66,63.19,39.273,20
2.59268411,40.03,63.19,39.273,20
2.41627973,39.6,62.89,38.617,20
2.34656294,38.99,62.89,38.617,20
2.31543692,39.73,62.89,38.617,20
2.31700554,40.26,62.89,38.617,20
2.38615721,42.35,62.89,38.617,20
2.49576531,49.78,62.89,38.617,20
2.58450998,77.94,62.89,38.617,20
2.53047796,122.54,62.89,38.617,20
2.45766086,91.3,62.89,38.617,20
2.53368054,61.93,62.89,38.617,20
2.46023307,51.36,62.89,38.617,20
2.1819761,54.9,62.89,38.617,20
2.16458937,50.47,62.89,38.617,20
2.15282978,50.34,62.89,38.617,20
2.25756786,50.01,62.89,38.617,20
2.38162405,51.75,62.89,38.617,20
2.51946656,59.83,62.89,38.617,20
2.53985609,57.04,62.89,38.617,20
2.84838707,53.31,62.89,38.617,20
2.70121519,51.11,62.89,38.617,20
2.56852876,46.99,62.89,38.617,20
2.46013734,43.09,62.89,38.617,20
2.49138555,34.37,62.89,38.617,20
2.29629683,23.79,62.89,38.617,20
2.13981325,21.64,62.02,39.912,20
2.15288861,20.25,62.02,39.912,20
2.15020069,19.75,62.02,39.912,20
2.14880433,19.48,62.02,39.912,20
2.14237787,22.05,62.02,39.912,20
2.34885728,43.99,62.02,39.912,20
2.56107444,63.11,62.02,39.912,20
2.5235986,66.15,62.02,39.912,20
2.40192703,58.19,62.02,39.912,20
2.32863356,46.59,62.02,39.912,20
2.3153916,44.61,62.02,39.912,20
2.44631898,40.71,62.02,39.912,20
2.37302917,31.27,62.02,39.912,20
2.30621628,35.4,62.02,39.912,20
2.31252765,43.41,62.02,39.912,20
2.36643883,44.09,62.02,39.912,20
2.45212934,44.95,62.02,39.912,20
2.50018878,51.02,62.02,39.912,20
2.65813255,52.36,62.02,39.912,20
2.52685578,56.03,62.02,39.912,20
2.40798796,45.75,62.02,39.912,20
2.34941267,43.05,62.02,39.912,20
2.26224762,31.22,62.02,39.912,20
2.28405082,36.32,62.02,39.912,20
2.2878141,28.36,61.03,40.98,20
2.28032337,23.58,61.03,40.98,20
2.35261153,20.57,61.03,40.98,20
2.55065682,22.82,61.03,40.98,20
2.69340177,38.98,61.03,40.98,20
2.90719729,43.04,61.03,40.98,20
2.8319712,102.48,61.03,40.98,20
2.81042709,117.01,61.03,40.98,20
2.68421067,97.96,61.03,40.98,20
2.63544418,51.33,61.03,40.98,20
2.53897034,45.56,61.03,40.98,20
2.55664375,43.56,61.03,40.98,20
2.42962676,28.39,61.03,40.98,20
2.44529387,26.99,61.03,40.98,20
2.55735683,26.92,61.03,40.98,20
2.65024621,40.34,61.03,40.98,20
2.71892526,44.76,61.03,40.98,20
2.7610905,70.42,61.03,40.98,20
2.87425768,106.98,61.03,40.98,20
2.82118511,43.97,61.03,40.98,20
2.9230948,33.19,61.03,40.98,20
2.91706819,26.39,61.03,40.98,20
2.73781349,19.17,61.03,40.98,20
2.51620427,21.77,61.03,40.98,20
2.50384534,20.27,61.03,40.98,20
2.40271075,20,61.03,40.98,20
2.33677747,19.74,61.03,40.98,20
2.41487028,20.27,61.03,40.98,20
2.48088005,22.05,61.03,40.98,20
2.465074,21.49,61.03,40.98,20
2.571863,24.68,61.03,40.98,20
2.67309779,28.33,61.03,40.98,20
2.59319601,30.29,61.03,40.98,20
2.57439254,29.83,61.03,40.98,20
2.58356902,28.42,61.03,40.98,20
2.53093138,27.32,61.03,40.98,20
2.39940739,26.95,61.03,40.98,20
2.32893251,26.2,61.03,40.98,20
2.35263618,26.94,61.03,40.98,20
2.43147042,28.94,61.03,40.98,20
2.4863049,33.06,61.03,40.98,20
2.54732208,41.42,61.03,40.98,20
2.73960388,39.56,61.03,40.98,20
2.62482247,26.97,61.03,40.98,20
2.68013322,23.97,61.03,40.98,20
2.62036267,21.99,61.03,40.98,20
2.54036887,20.27,61.03,40.98,20
2.48194976,19.05,61.03,40.98,20
2.40491249,17.85,61.03,40.98,20
2.39208411,17.1,61.03,40.98,20
2.37350753,16.81,61.03,40.98,20
2.49321102,16.86,61.03,40.98,20
2.60491816,17.95,61.03,40.98,20
2.75369423,21.06,61.03,40.98,20
2.85843926,22.35,61.03,40.98,20
2.85563784,23.36,61.03,40.98,20
2.84471003,23.85,61.03,40.98,20
2.81425656,23.73,61.03,40.98,20
2.74674111,17,61.03,40.98,20
2.81258523,14.2,61.03,40.98,20
2.5537757,12.52,61.03,40.98,20
2.45485927,15.28,61.03,40.98,20
2.49963964,18.72,61.03,40.98,20
2.53128791,27.2,61.03,40.98,20
2.5785978,36.97,61.03,40.98,20
2.62810288,41.93,61.03,40.98,20
2.77040247,43.55,61.03,40.98,20
2.83075392,40.99,61.03,40.98,20
3.16171105,38.75,61.03,40.98,20
3.13068298,28.81,61.03,40.98,20
2.78213465,26.21,61.03,40.98,20
2.8868926,27.3,61.03,40.98,20
2.95901591,25.28,60.15,40.244,20
2.94838966,24.65,60.15,40.244,20
2.93838299,25.13,60.15,40.244,20
3.04901524,27.43,60.15,40.244,20
2.94829859,37.08,60.15,40.244,20
3.0301861,40.37,60.15,40.244,20
3.15689337,47.81,60.15,40.244,20
3.15373481,52.59,60.15,40.244,20
2.88537359,50.39,60.15,40.244,20
2.76444766,47.81,60.15,40.244,20
2.77328841,45.97,60.15,40.244,20
2.62554681,44.11,60.15,40.244,20
2.29815773,41.95,60.15,40.244,20
2.19300821,39.2,60.15,40.244,20
2.11191112,41.89,60.15,40.244,20
2.19419089,42.77,60.15,40.244,20
2.34518065,44.52,60.15,40.244,20
2.45416171,44.9,60.15,40.244,20
2.68372908,44.3,60.15,40.244,20
2.53432192,40.72,60.15,40.244,20
2.62876947,23.94,60.15,40.244,20
2.59441989,23.34,60.15,40.244,20
2.57567664,19.33,60.15,40.244,20
2.49955315,21.12,60.15,40.244,20
2.45319183,18.42,59.85,38.919,20
2.4117251,17.49,59.85,38.919,20
2.40617506,17.2,59.85,38.919,20
2.39445513,18.01,59.85,38.919,20
2.39791917,23.62,59.85,38.919,20
2.47617355,38.7,59.85,38.919,20
2.60072555,43.7,59.85,38.919,20
2.57373836,60.51,59.85,38.919,20
2.50789462,71.02,59.85,38.919,20
2.4848282,46.26,59.85,38.919,20
2.49723673,43.31,59.85,38.919,20
2.57361346,36.59,59.85,38.919,20
2.47585727,29.69,59.85,38.919,20
2.38761494,24.91,59.85,38.919,20
2.35613949,23.96,59.85,38.919,20
2.38491553,23.68,59.85,38.919,20
2.40122466,26.08,59.85,38.919,20
2.43307777,30.03,59.85,38.919,20
2.65506824,17.28,59.85,38.919,20
2.47892825,10.35,59.85,38.919,20
2.48441727,4.99,59.85,38.919,20
2.5953102,4.9,59.85,38.919,20
2.61169711,3.57,59.85,38.919,20
2.53370989,2.18,59.85,38.919,20
2.51758029,2.6,61.18,38.341,20
2.50950422,2.55,61.18,38.341,20
2.5034443,2.31,61.18,38.341,20
2.53312169,2.04,61.18,38.341,20
2.60557263,3.37,61.18,38.341,20
2.60557222,4.87,61.18,38.341,20
2.7171543,9.85,61.18,38.341,20
2.82790714,11.18,61.18,38.341,20
2.74174304,11.4,61.18,38.341,20
2.82799099,11.22,61.18,38.341,20
2.84869756,9.38,61.18,38.341,20
2.86554312,7.96,61.18,38.341,20
2.76969115,7.22,61.18,38.341,20
2.67813465,7.56,61.18,38.341,20
2.66245988,8.09,61.18,38.341,20
2.70618106,9.02,61.18,38.341,20
2.85394873,13.73,61.18,38.341,20
2.9584896,13.8,61.18,38.341,20
3.21065104,12.94,61.18,38.341,20
2.92892643,10.89,61.18,38.341,20
2.91858287,9.66,61.18,38.341,20
2.90976585,8.66,61.18,38.341,20
2.96142611,6.95,61.18,38.341,20
3.00600363,7.14,61.18,38.341,20
2.98212574,8.61,63.3,40.293,20
2.91508983,10,63.3,40.293,20
2.94375422,10.95,63.3,40.293,20
2.80706528,14.24,63.3,40.293,20
2.92698872,15.5,63.3,40.293,20
3.29310478,17.95,63.3,40.293,20
3.4083309,24.64,63.3,40.293,20
3.36277995,31.3,63.3,40.293,20
3.25508265,26.38,63.3,40.293,20
3.13753053,24.98,63.3,40.293,20
3.08634021,24.74,63.3,40.293,20
2.88443869,21.83,63.3,40.293,20
2.82113851,15.94,63.3,40.293,20
2.82357879,19.78,63.3,40.293,20
2.93720545,19.9,63.3,40.293,20
3.03693813,17.91,63.3,40.293,20
3.20352378,15.99,63.3,40.293,20
3.27805856,15.96,63.3,40.293,20
3.52137134,11.57,63.3,40.293,20
3.55229633,6.16,63.3,40.293,20
3.68952786,3.32,63.3,40.293,20
3.65783173,0,63.3,40.293,20
3.63448752,-1.01,63.3,40.293,20
3.72606333,-1.99,63.3,40.293,20
3.80173043,-2,63.71,39.879,20
3.78929471,-2.01,63.71,39.879,20
3.67550784,-2.07,63.71,39.879,20
3.70013625,-2,63.71,39.879,20
3.63516166,-0.8,63.71,39.879,20
3.87868508,-0.01,63.71,39.879,20
3.98788883,3.03,63.71,39.879,20
4.08132217,4.14,63.71,39.879,20
3.60881342,4.12,63.71,39.879,20
3.47984142,3.64,63.71,39.879,20
3.26982228,3.02,63.71,39.879,20
3.51528259,2.94,63.71,39.879,20
3.14360723,3.28,63.71,39.879,20
3.13806426,4.17,63.71,39.879,20
3.15407718,7.54,63.71,39.879,20
3.34995065,14.85,63.71,39.879,20
3.71035328,19.6,63.71,39.879,20
3.5918924,20.36,63.71,39.879,20
3.91028687,18.6,63.71,39.879,20
3.85910246,16.55,63.71,39.879,20
3.83360312,14.96,63.71,39.879,20
3.58091775,14.1,63.71,39.879,20
3.59622347,11.35,63.71,39.879,20
3.73850753,10.67,63.71,39.879,20
3.81792472,10.11,63.71,39.879,20
3.87557217,10.17,63.71,39.879,20
3.95497258,10.64,63.71,39.879,20
3.78163605,10.51,63.71,39.879,20
3.91614787,11.41,63.71,39.879,20
4.23323697,11.73,63.71,39.879,20
4.26340492,14.52,63.71,39.879,20
4.0338462,15.29,63.71,39.879,20
3.99918307,15.61,63.71,39.879,20
3.87141341,15.94,63.71,39.879,20
3.80094675,15.84,63.71,39.879,20
3.85976288,15.29,63.71,39.879,20
3.65218255,13.99,63.71,39.879,20
3.63420832,11.94,63.71,39.879,20
3.53959791,11.81,63.71,39.879,20
3.88865584,10.46,63.71,39.879,20
3.97343534,8.17,63.71,39.879,20
4.02795425,5.86,63.71,39.879,20
4.28359068,4.03,63.71,39.879,20
4.24877338,1.87,63.71,39.879,20
4.31942192,0.01,63.71,39.879,20
4.32697257,-0.01,63.71,39.879,20
4.33980168,-0.57,63.71,39.879,20
4.30521968,0,63.71,39.879,20
4.23694167,-0.01,63.71,39.879,20
4.06154164,-0.07,63.71,39.879,20
3.95795256,-0.37,63.71,39.879,20
3.74934806,-0.51,63.71,39.879,20
3.63697323,-0.09,63.71,39.879,20
3.6447882,-0.01,63.71,39.879,20
3.73724515,0.02,63.71,39.879,20
3.84366951,2.75,63.71,39.879,20
3.67267954,3.9,63.71,39.879,20
3.57307691,4.91,63.71,39.879,20
3.45274692,6.21,63.71,39.879,20
3.43020269,6.38,63.71,39.879,20
3.21787856,7.1,63.71,39.879,20
3.22286142,7.92,63.71,39.879,20
3.2686756,12.68,63.71,39.879,20
3.32681841,15.85,63.71,39.879,20
3.3527266,20.94,63.71,39.879,20
3.37123495,32.88,63.71,39.879,20
3.48836895,37.16,63.71,39.879,20
3.42880398,35.6,63.71,39.879,20
3.49205281,31.17,63.71,39.879,20
3.61005994,31.09,63.71,39.879,20
3.37937519,25.02,63.71,39.879,20
3.2004547,19.66,63.71,39.879,20
2.96874676,22.36,65,40.559,20
3.0171924,22.73,65,40.559,20
2.840539,22.94,65,40.559,20
2.80160989,23.5,65,40.559,20
2.90958816,31.48,65,40.559,20
3.17341531,49.72,65,40.559,20
3.34137227,60.13,65,40.559,20
3.36975758,66.54,65,40.559,20
3.23432705,59.53,65,40.559,20
3.13989579,54.52,65,40.559,20
3.08628901,50.62,65,40.559,20
3.19431307,48.13,65,40.559,20
3.32981452,46.8,65,40.559,20
3.54462903,45.3,65,40.559,20
3.6649904,47.67,65,40.559,20
3.77156121,51.34,65,40.559,20
3.799384,62.08,65,40.559,20
3.78854416,80.21,65,40.559,20
3.83048073,83.54,65,40.559,20
3.82889375,60.3,65,40.559,20
3.89631609,47.53,65,40.559,20
3.92776527,29.36,65,40.559,20
3.69390575,15.23,65,40.559,20
3.81310196,8.42,65,40.559,20
3.91494773,6.62,64.08,39.973,20
4.00661812,7.43,64.08,39.973,20
4.01409933,6.82,64.08,39.973,20
4.00058843,10.5,64.08,39.973,20
4.02622511,14.54,64.08,39.973,20
4.01653557,42.54,64.08,39.973,20
4.05308348,117.48,64.08,39.973,20
3.93659328,140.22,64.08,39.973,20
3.5581142,90.71,64.08,39.973,20
3.6137931,55.65,64.08,39.973,20
3.49922004,43.38,64.08,39.973,20
3.51126792,32.79,64.08,39.973,20
3.36447731,26.71,64.08,39.973,20
3.32862183,27.38,64.08,39.973,20
3.52904017,32.66,64.08,39.973,20
3.59961033,45.91,64.08,39.973,20
3.65424992,54.65,64.08,39.973,20
3.70999634,65.79,64.08,39.973,20
3.84093946,59.69,64.08,39.973,20
3.5097293,46.87,64.08,39.973,20
3.72829077,26.78,64.08,39.973,20
3.76802784,14.07,64.08,39.973,20
3.82545094,10.16,64.08,39.973,20
3.86971082,11,64.08,39.973,20
3.86097578,9.23,64.14,39.241,20
3.95085002,5.3,64.14,39.241,20
3.82438333,3.61,64.14,39.241,20
3.67095867,3.25,64.14,39.241,20
3.69676416,8.2,64.14,39.241,20
3.86995092,16.92,64.14,39.241,20
3.80418132,40.5,64.14,39.241,20
3.8355113,42.54,64.14,39.241,20
3.82484058,27.46,64.14,39.241,20
3.99943061,19.46,64.14,39.241,20
3.70168397,14.16,64.14,39.241,20
3.76211514,4.23,64.14,39.241,20
3.57355642,2.95,64.14,39.241,20
3.51190613,4.13,64.14,39.241,20
3.65886355,14.05,64.14,39.241,20
3.71311804,16.56,64.14,39.241,20
3.85053319,16.23,64.14,39.241,20
3.92916587,16.06,64.14,39.241,20
4.07648475,14.28,64.14,39.241,20
3.9517838,6.14,64.14,39.241,20
4.07856309,4.92,64.14,39.241,20
4.14717494,3.01,64.14,39.241,20
4.04282774,0.67,64.14,39.241,20
4.25385233,0.01,64.14,39.241,20
4.14377797,0,63.1,39.65,20
4.08194523,0,63.1,39.65,20
3.96871031,-0.01,63.1,39.65,20
3.95795968,-0.01,63.1,39.65,20
4.1559389,0,63.1,39.65,20
4.36035168,2.72,63.1,39.65,20
4.39719252,4.33,63.1,39.65,20
4.41129119,4.77,63.1,39.65,20
4.1658185,4.29,63.1,39.65,20
4.2198202,4.03,63.1,39.65,20
4.03335292,3.29,63.1,39.65,20
4.2163914,2.87,63.1,39.65,20
4.04635675,3.61,63.1,39.65,20
3.75847838,4.19,63.1,39.65,20
3.91370323,4.17,63.1,39.65,20
3.99621798,3.95,63.1,39.65,20
4.25645145,3.01,63.1,39.65,20
4.63709311,2.59,63.1,39.65,20
4.78978311,1.23,63.1,39.65,20
4.7534019,0,63.1,39.65,20
4.6964582,-0.05,63.1,39.65,20
4.62895513,-0.59,63.1,39.65,20
4.58847956,-1.08,63.1,39.65,20
4.52206219,-2,63.1,39.65,20
4.51638205,-2,61.9,39.204,20
4.54961699,-1.75,61.9,39.204,20
4.46514471,-1.28,61.9,39.204,20
4.32221022,-0.61,61.9,39.204,20
4.36705936,1.46,61.9,39.204,20
4.61429295,4.5,61.9,39.204,20
4.55044687,11.3,61.9,39.204,20
4.46158196,16.15,61.9,39.204,20
4.30013717,12.45,61.9,39.204,20
4.21765246,12.59,61.9,39.204,20
4.10663307,12.65,61.9,39.204,20
4.10357047,12.56,61.9,39.204,20
4.07081905,12.59,61.9,39.204,20
4.09223304,12.62,61.9,39.204,20
3.94519474,12.91,61.9,39.204,20
3.93696308,17.03,61.9,39.204,20
4.07304043,19.16,61.9,39.204,20
3.94463247,21.77,61.9,39.204,20
3.90124452,13.65,61.9,39.204,20
3.76970003,13.09,61.9,39.204,20
3.82645268,11.53,61.9,39.204,20
3.92377278,9,61.9,39.204,20
3.63507134,6.36,61.9,39.204,20
3.41632437,3.78,61.9,39.204,20
3.38523798,3.09,61.9,39.204,20
3.1880221,2.91,61.9,39.204,20
2.83447655,2.76,61.9,39.204,20
2.6499905,2.76,61.9,39.204,20
2.74605941,2.97,61.9,39.204,20
2.9707929,3.6,61.9,39.204,20
3.14116029,4.46,61.9,39.204,20
3.17037544,4.99,61.9,39.204,20
2.90044981,5,61.9,39.204,20
2.92816695,4.96,61.9,39.204,20
2.82307164,4.97,61.9,39.204,20
2.64981413,4.9,61.9,39.204,20
2.5541762,4.63,61.9,39.204,20
2.50287963,4.91,61.9,39.204,20
2.54685689,4.98,61.9,39.204,20
2.67777618,7.93,61.9,39.204,20
2.74924675,10.13,61.9,39.204,20
2.76562791,10.01,61.9,39.204,20
2.92886082,6.55,61.9,39.204,20
2.8873387,4.96,61.9,39.204,20
3.02651869,4.18,61.9,39.204,20
2.9677418,3.29,61.9,39.204,20
2.83311724,2.57,61.9,39.204,20
2.85754698,2.47,61.9,39.204,20
2.91305176,1.98,61.9,39.204,20
2.86094083,0.96,61.9,39.204,20
2.87353013,0.54,61.9,39.204,20
2.86090667,1.37,61.9,39.204,20
2.8526142,1.54,61.9,39.204,20
3.16273993,0.55,61.9,39.204,20
3.30719705,2,61.9,39.204,20
3.24445172,2.13,61.9,39.204,20
3.12359937,2.02,61.9,39.204,20
3.09307577,1.86,61.9,39.204,20
2.84680009,0.08,61.9,39.204,20
2.99251265,0,61.9,39.204,20
2.92340197,-0.98,61.9,39.204,20
2.99042535,-2.01,61.9,39.204,20
3.18222828,0,61.9,39.204,20
3.36908127,2.1,61.9,39.204,20
3.57243414,3.1,61.9,39.204,20
3.75784944,3.15,61.9,39.204,20
4.16843111,2.6,61.9,39.204,20
4.16259951,0.01,61.9,39.204,20
4.06426244,0,61.9,39.204,20
3.90217852,-0.02,61.9,39.204,20
3.8073122,-0.8,61.9,39.204,20
3.91436941,-2.01,61.9,39.204,20
3.9480273,-2.47,62.3,40.024,20
3.99979195,-2.63,62.3,40.024,20
3.93694758,-3,62.3,40.024,20
3.96425047,-2.62,62.3,40.024,20
4.03919021,-2,62.3,40.024,20
4.17748641,-0.81,62.3,40.024,20
4.34135687,-0.08,62.3,40.024,20
4.4053084,-0.01,62.3,40.024,20
4.3857144,-0.01,62.3,40.024,20
4.08687277,-0.1,62.3,40.024,20
3.98596999,-0.21,62.3,40.024,20
3.84881014,-0.57,62.3,40.024,20
3.75159408,-0.58,62.3,40.024,20
3.69523098,-0.57,62.3,40.024,20
3.79114982,-0.52,62.3,40.024,20
3.84280484,-0.26,62.3,40.024,20
4.01648397,-0.01,62.3,40.024,20
4.01322948,-0.01,62.3,40.024,20
4.27542171,-0.09,62.3,40.024,20
4.2132744,-0.59,62.3,40.024,20
4.25335406,-0.81,62.3,40.024,20
4.12174799,-1.68,62.3,40.024,20
4.17752818,-2.05,62.3,40.024,20
4.123577,-1.88,62.3,40.024,20
4.04610412,-1.75,61.22,40.704,20
4.14676825,-1.25,61.22,40.704,20
4.2465666,-1,61.22,40.704,20
4.29966028,-0.54,61.22,40.704,20
4.45087817,0,61.22,40.704,20
4.58049929,1.91,61.22,40.704,20
4.55869244,8.51,61.22,40.704,20
4.59764685,16.68,61.22,40.704,20
4.51158735,12.67,61.22,40.704,20
4.47120787,8.54,61.22,40.704,20
4.36751963,3.11,61.22,40.704,20
4.56836421,3.08,61.22,40.704,20
4.55691593,2.93,61.22,40.704,20
4.69062758,2.6,61.22,40.704,20
4.6132602,2.4,61.22,40.704,20
4.49261798,2.78,61.22,40.704,20
4.56879344,3.01,61.22,40.704,20
4.69438227,2.91,61.22,40.704,20
4.84603783,2.28,61.22,40.704,20
4.69022552,0.93,61.22,40.704,20
4.74844523,0.49,61.22,40.704,20
4.73989351,0,61.22,40.704,20
4.5327386,-0.8,61.22,40.704,20
4.34945001,0,61.22,40.704,20
